Country,Year,Exchange_Rate,Population,GNI_pc,Agriculture_Hunting_Forestry_Fishing,Inventory_Changes,Construction,Exports,Consumption,Gov_Consumption,GCF,GFCF,HH_Consumption,Imports,Manufacturing,Other_Activities,Total_Value_Added,Transport_Storage_Communication,Wholesale_RetailTrade_Restaurants_Hotels,GNI,GDP,Continent,Mining_Utilities,GDP_pc,GDP_growth,SNE,IAC,TCC,Exp/GDP,IDH,Unemployment
Latvia,2012,0.778133021,2053636,13624,973399122.0,399772264.0,1508406619.0,17312217357.0,21942054288.0,4931410047.0,7738508499.0,7338736235.0,17010644241.0,18817064174.0,3199566053.0,10463356233.0,24934901187.0,3626355549.0,4061572910.0,27978279292.0,28175715971.0,Europe,1102244701.0,13719.917244828195,1.6738693790652404,-1504846817.0,128.22844171266578,92.00275450471554,61.44375310575493,,15.05
Latvia,2013,0.753256479,2031486,14833,958474331.0,-3990673.0,1657508477.0,18239874967.0,24185458076.0,5393326326.0,7334450021.0,7338440693.0,18792131750.0,19558901125.0,3349406304.0,11438341703.0,26597856840.0,3851455752.0,4278978128.0,30132954212.0,30200881938.0,Europe,1063692144.0,14866.399245675331,7.18762912390376,-1319026158.0,125.15785522289671,93.25613361624885,60.3951732417782,,11.87
Latvia,2014,0.753730737,2011039,15606,1109863190.0,313443500.0,1725171784.0,19169040476.0,24798772412.0,5634114138.0,7462107787.0,7148664288.0,19164658274.0,20084772005.0,3291763065.0,12173570153.0,27599869538.0,3894985115.0,4485144144.0,31385165614.0,31345148671.0,Europe,919372086.0,15586.544403663976,3.788852045278301,-915731529.0,125.23090221395874,95.44066754269338,61.15472820754195,,10.85
Latvia,2015,0.901658962,1991955,13617,952373388.0,485827811.0,1451230516.0,16426324841.0,21266904468.0,5005246099.0,6448993741.0,5963165929.0,16261658369.0,16890094424.0,2852739350.0,10493316656.0,23970712786.0,3353120336.0,3965772151.0,27124825506.0,27252128627.0,Europe,902160389.0,13681.09652426887,-13.057905983986585,-463769583.0,122.25253931904538,97.2541918869263,60.27538276303909,,9.87
Latvia,2016,0.904035128,1973476,14201,914775294.0,490905703.0,1309722336.0,16728449518.0,22055459333.0,5089897348.0,5911031369.0,5420125666.0,16965561985.0,16630405761.0,2853174529.0,10921955016.0,24519954275.0,3415015528.0,4070772126.0,28024476281.0,28064533352.0,Europe,1034539445.0,14220.863771335453,2.9810688776623184,98043757.0,118.86481367994206,100.5895451885481,59.60708239179704,,9.64
Latvia,2017,0.885205508,1954862,15555,1082904468.0,395307075.0,1557691392.0,18774805223.0,23995918238.0,5575570818.0,6679941488.0,6284634413.0,18420347420.0,18966860060.0,3191709692.0,11590992040.0,26631558186.0,3747429234.0,4404098216.0,30407328862.0,30483806018.0,Europe,1056733144.0,15593.840392825685,8.62039156559713,-192054837.0,123.80890122681664,98.987418917035,61.58943936303065,,8.72
Latvia,2018,0.846772667,1935630,17505,1237312021.0,336606283.0,1899668072.0,21159713458.0,26702211678.0,6261732583.0,7955585084.0,7618978801.0,20440479095.0,21388486785.0,3634722895.0,13045898184.0,29886856276.0,4298318948.0,4881007808.0,33883565347.0,34429023435.0,Europe,889928347.0,17786.985857317773,12.942010635648437,-228773327.0,123.58236161803582,98.9303903109198,61.45894174996951,,7.41
Latvia,2019,0.893276257,1916555,17659,1430842911.0,-57008120.0,1939541084.0,20542524057.0,26673887066.0,6674421214.0,7896670201.0,7953678320.0,19999465852.0,20769119131.0,3640547898.0,12888105901.0,29915685980.0,4183973290.0,4937559870.0,33845376232.0,34343961073.0,Europe,895115026.0,17919.632399278915,-0.2470658575622786,-226595074.0,120.28793970558552,98.90898081632272,59.814079142868,0.871,6.31
Latvia,2020,0.875506397,1897052,18235,1500469905.0,-409063830.0,1915944881.0,20726215208.0,26670050705.0,7042733236.0,7596875389.0,8005939219.0,19627317469.0,20391400978.0,3803218356.0,13243586843.0,30195767947.0,3837218108.0,4864424766.0,34593491383.0,34601740323.0,Europe,1030905089.0,18239.742676004666,0.7505810103036081,334814230.0,118.8310639932433,101.6419383364646,59.899343254197966,0.871,8.1
Latvia,2021,0.845494139,1873919,20876,1637234295.0,1401858328.0,1918844762.0,25295205509.0,30944743194.0,8212416480.0,10273769622.0,8871911294.0,22732326714.0,26660217928.0,4769524488.0,15092860391.0,34937359872.0,4465544853.0,5818383326.0,39119352197.0,39853501580.0,Europe,1234967757.0,21267.46224356549,15.17773732759078,-1365012419.0,130.36601898758428,94.87996526252552,63.47047186863524,0.865,7.51
Lithuania,1990,0.00666,3785847,2707,2589547627.0,689457839.0,952226971.0,3963426872.0,7705748282.0,2147328158.0,3382558208.0,2693100369.0,5558420124.0,4855476254.0,1646774524.0,3037170456.0,10152823398.0,772437102.0,877513089.0,10248868989.0,10234675998.0,Europe,277153628.0,2703.4045480443347,,-892049382.0,86.16690091335903,81.62797354296359,38.72547477589432,,
Lithuania,1991,0.0175,3793425,2638,1466608758.0,323497581.0,477692302.0,2202332893.0,6549254054.0,1182970895.0,2460292927.0,2136795346.0,5366283159.0,1644061156.0,3283512223.0,1881694656.0,9075114721.0,754133187.0,668139852.0,10008792292.0,9980258448.0,Europe,543333744.0,2630.936013760652,-2.4858388291892908,558271737.0,38.5400244797348,133.95687167491232,22.06689240038005,,1.1
Lithuania,1992,0.513423888,3795742,2126,993313081.0,-480302347.0,281507757.0,1396579031.0,6359212643.0,1149197265.0,1282661662.0,1762964009.0,5210015378.0,1253567224.0,2227170914.0,1968793507.0,7309748734.0,702085020.0,770789670.0,8070326111.0,8037647737.0,Europe,366088785.0,2117.543220008104,-19.464533119272986,143011807.0,32.97166461775233,111.40838754093016,17.37546949925507,,1.2
Lithuania,1993,1.258127703,3788528,1825,906684241.0,-178373313.0,326952775.0,4233316939.0,5991172044.0,1171946545.0,1339938126.0,1518311439.0,4819225500.0,4873863292.0,1790410397.0,1509367406.0,6450806711.0,639219900.0,964644101.0,6915636914.0,6892993902.0,Europe,313527891.0,1819.4385529155384,-14.241154532448252,-640546353.0,132.1222731440043,86.85752318799344,61.41477853000428,,13.8
Lithuania,1994,1.152036029,3770456,1689,607694238.0,-212899572.0,410476541.0,2617234854.0,5496040371.0,1365484758.0,1186471408.0,1399370980.0,4130555613.0,3052010332.0,1279491406.0,1668708653.0,5820503309.0,589461194.0,1063698760.0,6367352451.0,6352640053.0,Europe,200972516.0,1684.8466214696575,-7.839174917059144,-434775478.0,89.24234867238748,85.75445589284459,41.19916809648337,,13.8
Lithuania,1995,1.158480074,3747267,1785,661852558.0,162306633.0,424185975.0,2489558573.0,5884462886.0,1607660798.0,1527077625.0,1364770992.0,4276802088.0,3201860854.0,1120967058.0,1868856486.0,5987019678.0,523726746.0,1045579486.0,6687850894.0,6699238229.0,Europe,341851369.0,1787.7664519234952,5.455970637535512,-712302281.0,84.95621789299412,77.7534904394693,37.16181583486722,,17.54
Lithuania,1996,1.158480074,3722022,2229,917264806.0,43411191.0,512395520.0,3516811459.0,7392169439.0,2018634634.0,1769776663.0,1726365472.0,5373534806.0,4296093745.0,1354952092.0,2321851761.0,7539027382.0,719915706.0,1307776486.0,8295594559.0,8382663817.0,Europe,404871012.0,2252.180083030138,25.128612096711265,-779282286.0,93.20313177960766,81.86067780976693,41.95338779861271,,16.4
Lithuania,1997,1.158480074,3694896,2687,953383683.0,226028057.0,669651570.0,4550836150.0,8647090462.0,2444717922.0,2491439486.0,2265411429.0,6202372540.0,5570561069.0,1619446930.0,2742670393.0,8869511206.0,882823126.0,1562908194.0,9927145280.0,10118805892.0,Europe,438627312.0,2738.590177368997,20.71110225700705,-1019724919.0,100.02560901975646,81.69439475899945,44.974043366104326,,14.13
Lithuania,1998,1.158480074,3665510,2998,861203418.0,52252949.0,820738329.0,4397839992.0,9781214414.0,2909393157.0,2740205957.0,2687953008.0,6871821258.0,5679519352.0,1763650533.0,3170622510.0,9851811226.0,1011568542.0,1744426206.0,10988300346.0,11239741011.0,Europe,479601689.0,3066.351206516965,11.077741098741887,-1281679360.0,89.65828780340746,77.43331291672303,39.127591887535175,,13.71
Lithuania,1999,1.158480074,3633944,2947,700315886.0,-64750358.0,731670763.0,3556846675.0,9719741626.0,2596636806.0,2347582890.0,2412333248.0,7123104820.0,4652397672.0,1660837370.0,3312692282.0,9645149925.0,1094163834.0,1654787202.0,10710406918.0,10971772656.0,Europe,490682588.0,3019.246487012458,-2.3841150319900417,-1095550997.0,74.8214951620485,76.45190557132581,32.418158728935296,,13.39
Lithuania,2000,1.158480074,3599637,3144,643790961.0,-39392995.0,613848279.0,4447940983.0,10067998803.0,2585397079.0,2170455976.0,2209848971.0,7482601724.0,5161420670.0,1934116995.0,3361533001.0,10255579932.0,1353892946.0,1861197312.0,11317908087.0,11524975093.0,Europe,487200439.0,3201.7048088460037,5.042051584048068,-713479687.0,83.37858932846198,86.17668016972544,38.59393141510193,,15.93
Lithuania,2001,1.158480074,3560142,3391,596497096.0,-179910734.0,648673220.0,5396416511.0,10571126145.0,2590846461.0,2336071254.0,2515981988.0,7980279684.0,6066015426.0,2110576655.0,3476261776.0,10906110758.0,1453101385.0,2066840038.0,12072251662.0,12237598485.0,Europe,554160589.0,3437.390554927304,6.183296590661014,-669598915.0,93.66569716313094,88.961470290201,44.097022120921466,,16.84
Lithuania,2002,1.064920741,3515799,4012,680782121.0,14038603.0,801688771.0,6758274795.0,12100344662.0,2935354605.0,2966704356.0,2952665752.0,9164990057.0,7568497534.0,2324979602.0,4023618694.0,12699461550.0,1797051111.0,2450940150.0,14105948383.0,14256825340.0,Europe,620401101.0,4055.074064245425,16.500188803179228,-810222739.0,100.4906210697816,89.29480077967612,47.40378474048136,,13.01
Lithuania,2003,0.886488261,3469675,5279,830699100.0,71267723.0,1170454304.0,8681211406.0,15743805776.0,3676428831.0,4126193388.0,4054925665.0,12067376945.0,9769239350.0,3134474672.0,5162516192.0,16849699721.0,2407502834.0,3216760025.0,18316217731.0,18781970092.0,Europe,927292595.0,5413.178494239374,31.740199126266354,-1088027944.0,98.2349064854426,88.86271586743342,46.22098407928824,,12.87
Lithuania,2004,0.80531501,3422591,6455,944087705.0,-15276010.0,1484581791.0,11034166617.0,19043608785.0,4340528807.0,5178234539.0,5193510549.0,14703079978.0,12631735250.0,4126881976.0,6237247459.0,20488382551.0,2794583451.0,3819004938.0,22094360316.0,22624275933.0,Europe,1081995231.0,6610.277398906267,20.45741645939792,-1597568633.0,104.60401887372969,87.3527381521078,48.7713580300948,,10.68
Lithuania,2005,0.803413172,3373533,7612,1130327497.0,212528256.0,1842901077.0,14396283761.0,21663222123.0,4837378992.0,6336765662.0,6124237406.0,16825843131.0,16282780090.0,4769654188.0,7161010301.0,23661185383.0,3207424386.0,4422392020.0,25678620567.0,26113491455.0,Europe,1127475913.0,7740.695423759009,15.422440622334332,-1886496329.0,117.48357703858792,88.41416319220214,55.12967802795868,,8.32
Lithuania,2006,0.797099456,3322932,8897,1166075317.0,280406665.0,2578857614.0,17211635142.0,25140670793.0,5777828561.0,8131572485.0,7851165820.0,19362842232.0,20307856050.0,5307652603.0,8475682618.0,27265955145.0,3739204662.0,4823149700.0,29565619242.0,30176022369.0,Europe,1175332631.0,9081.143510911448,15.557210804234067,-3096220908.0,124.3354433304768,84.75358058291928,57.03745487570161,,5.78
Lithuania,2007,0.730921281,3272418,11655,1379435824.0,1437297048.0,3989176502.0,20497070456.0,32068612038.0,6932117219.0,12824223675.0,11386926627.0,25136494819.0,25698601862.0,6314236729.0,11248204438.0,35676204357.0,4842882661.0,6450185705.0,38138469510.0,39691304307.0,Europe,1452082498.0,12129.044732977269,31.532591743354168,-5201531406.0,116.38738792933265,79.75947705664332,51.6412116302893,,4.25
Lithuania,2008,0.682656105,3224378,14369,1571102920.0,952478115.0,4812991454.0,27567561261.0,39940214103.0,8936862871.0,13455244786.0,12502766671.0,31003351232.0,33120384961.0,7519235470.0,13925128520.0,42992676366.0,5466491798.0,8049618187.0,46331461419.0,47842635189.0,Europe,1648108017.0,14837.787377596547,20.536817885731278,-5552823700.0,126.84908760200024,83.2344228289056,57.62132698605688,,5.83
Lithuania,2009,0.71942578,3180479,12021,948304911.0,-1966749092.0,2225373408.0,19362353124.0,33312812336.0,7950553287.0,4732044770.0,6698793863.0,25362259049.0,20020426567.0,5650821965.0,12175121108.0,33777444003.0,4901841299.0,6371136714.0,38231536543.0,37386782273.0,Europe,1504844600.0,11755.07911638467,-21.85467601166755,-658073443.0,105.338778297167,96.71298990160024,51.789300781798254,,13.79
Lithuania,2010,0.754846308,3139019,11754,1122990191.0,450385723.0,1950840832.0,23747210263.0,31150616677.0,7370126791.0,6731608732.0,6281223009.0,23780489886.0,24490969614.0,6286447914.0,10981415566.0,33405375005.0,5257235753.0,6314163489.0,36896991736.0,37138464733.0,Europe,1492281260.0,11831.232857462794,-0.6641853748920568,-743759351.0,129.88738286248318,96.96312819491295,63.94235850546354,,17.81
Lithuania,2011,0.718576228,3099798,13648,1521105149.0,1479856915.0,2559700597.0,31763182681.0,35180785302.0,7984070133.0,9571736069.0,8091879154.0,27196715169.0,32933453791.0,8008461421.0,12107923504.0,39246927329.0,5950646338.0,7429902065.0,42307532334.0,43582248870.0,Europe,1669188255.0,14059.706106655982,17.350701444786075,-1170271110.0,148.447219107443,96.44655820969554,72.8810089074231,,15.39
Lithuania,2012,0.778003842,3063341,13580,1708915725.0,1019227614.0,2373354603.0,33593206845.0,34195750141.0,7495671208.0,8485695881.0,7466468267.0,26700078934.0,33331210709.0,8033685260.0,11575994244.0,38851799126.0,5931178934.0,7604675811.0,41600104319.0,42943442158.0,Europe,1623994550.0,14018.498808327247,-1.465749768685587,261996136.0,155.84316065714484,100.786038461931,78.22662822742976,,13.36
Lithuania,2013,0.753304082,3028189,15021,1648901194.0,476395932.0,2818905475.0,36592270863.0,36757540112.0,7747678715.0,9082305760.0,8605909828.0,29009861397.0,35917645552.0,8199282534.0,12795703932.0,42174169464.0,6629520696.0,8357453720.0,45487025534.0,46514471182.0,Europe,1724401914.0,15360.4914296961,8.315656231890456,674625311.0,155.88679086834298,101.87825593975336,78.66857331307325,,11.77
Lithuania,2014,0.753096521,2994927,16027,1662798812.0,338208972.0,3258295494.0,35105020769.0,38159276016.0,8070058529.0,9531581680.0,9193372708.0,30089217487.0,34221349179.0,8438652716.0,13388078052.0,43926252600.0,6843789419.0,8669838222.0,48000958717.0,48574531942.0,Europe,1664799884.0,16218.936869579791,4.428859895965442,883671590.0,142.72164275464056,102.58222311860884,72.27042519095572,,10.7
Lithuania,2015,0.901658962,2963765,13471,1416805083.0,658378639.0,2768972645.0,28486923652.0,33022139486.0,7129295303.0,8809695614.0,8151316975.0,25892844183.0,28899884667.0,7128901584.0,11852562282.0,37295107608.0,5644526608.0,7314894301.0,39924629523.0,41418872976.0,Europe,1168445105.0,13975.086748105872,-14.731297821961832,-412961015.0,138.5523173270614,98.57106344970454,68.77764073519488,,9.12
Lithuania,2016,0.904035128,2933673,14141,1337329671.0,-304784617.0,2595265303.0,29074799405.0,34444944712.0,7312600800.0,8263021833.0,8567806450.0,27132343912.0,28764678712.0,7268924400.0,12626856686.0,38712012308.0,5919860672.0,7667046098.0,41485060525.0,43018087238.0,Europe,1296729478.0,14663.559039470316,3.8610762367355056,310120693.0,134.4538584363359,101.07813021694076,67.58738305620616,,7.86
Lithuania,2017,0.885205508,2904450,15849,1675143214.0,-474827592.0,2870027328.0,35148120645.0,37491519980.0,7784048942.0,9160660349.0,9635487941.0,29707471038.0,34041564042.0,8105069312.0,13723639185.0,42907396808.0,6719331211.0,8421516733.0,46031954862.0,47758736932.0,Europe,1392669825.0,16443.29801924633,11.02013129447641,1106556603.0,144.87335539361914,103.2506044717415,73.59516373945297,,7.07
Lithuania,2018,0.846772667,2876128,18109,1547827476.0,-347847789.0,3399012642.0,40423966585.0,41833445240.0,8800078568.0,10941824601.0,11289672389.0,33033366672.0,39447825016.0,8911633893.0,15901447370.0,48333507433.0,7707255151.0,9406346366.0,52084496481.0,53751411409.0,Europe,1459984537.0,18688.8105845776,12.547807714287984,976141569.0,148.5947801319064,102.47451302728116,75.20540489143605,,6.15
Lithuania,2019,0.893276257,2849083,18548,1699166398.0,-2071834984.0,3599652375.0,42336365375.0,42141290225.0,9249004364.0,9698778996.0,11770613981.0,32892285861.0,39424925628.0,8805813362.0,16444136832.0,49179230560.0,7998645373.0,9226526435.0,52844780802.0,54751510088.0,Europe,1405289785.0,19217.239402291896,1.860599848048916,2911439747.0,149.33157253852582,107.38476915459864,77.32456202021531,0.884,6.26
Lithuania,2020,0.875506397,2820267,19577,2001332036.0,-4252225926.0,3720336038.0,41640278273.0,43633891347.0,10528947626.0,7924363573.0,12176589499.0,33104943721.0,36351910288.0,8859078616.0,17626690955.0,50989956314.0,7809907180.0,9436791702.0,55211445817.0,56846622904.0,Europe,1535819788.0,20156.46848472148,3.8265845318834257,5288367985.0,137.19757582206717,114.5477031140939,73.25022340081699,0.879,8.49
Lithuania,2021,0.845494139,2786651,22926,2201850864.0,-1221907938.0,4217976017.0,53483244791.0,50371554386.0,11644856596.0,13070819171.0,14292727110.0,38726697790.0,50480361763.0,10713242805.0,20653826824.0,59344226805.0,8980478916.0,10720015485.0,63887018863.0,66445256585.0,Europe,1856835897.0,23844.12564939061,16.885143198760886,3002883028.0,156.46505393655104,105.94861629973695,80.49219393499013,0.875,7.11
Luxembourg,1970,1.239467625,339342,3239,39644234.0,19642304.0,69887963.0,1308947460.0,837973481.0,154671244.0,320531164.0,300888859.0,683302236.0,1035759203.0,438144820.0,202188974.0,1070713062.0,94585005.0,150288953.0,1099288898.0,1457806532.0,Europe,75973114.0,4295.98025590702,,273188257.0,160.83798580482696,126.37565335733734,89.78883214388011,,
Luxembourg,1971,1.211450698,341971,3364,40444186.0,-1308349.0,84885397.0,1352414921.0,952566210.0,179709336.0,383980133.0,385288482.0,772856875.0,1202600323.0,389635452.0,242283199.0,1118928159.0,106314894.0,171054295.0,1150420733.0,1518835231.0,Europe,84310737.0,4441.415298373254,4.186337326687184,149814598.0,168.22201591398297,112.4575551107681,89.04289901871522,,
Luxembourg,1972,1.09109302,346079,4221,53298307.0,-10742439.0,118236782.0,1592240045.0,1171289685.0,225762603.0,461881792.0,472624231.0,945527082.0,1369292968.0,467744840.0,350195016.0,1440632406.0,135608951.0,213309323.0,1460649065.0,1901709535.0,Europe,102239185.0,5495.015690059207,25.208416040488867,222947077.0,155.73003965613498,116.28191206777598,83.72677402598184,,
Luxembourg,1973,0.966202197,349186,5693,70886556.0,-34965766.0,149518519.0,2355183012.0,1481380403.0,297263866.0,601863670.0,636829436.0,1184116538.0,1875414904.0,694633928.0,443125941.0,1928612747.0,170172766.0,282596173.0,1988037293.0,2609869868.0,Europe,117678864.0,7474.153797689483,37.23809130504255,479768108.0,162.09995631858837,125.5819715934176,90.241396357621,,
Luxembourg,1974,0.965582463,351387,7003,67070142.0,-124875922.0,182359707.0,3300863595.0,1730981106.0,368547497.0,574429447.0,699305368.0,1362433609.0,2431890688.0,924763430.0,536191171.0,2376613775.0,200902480.0,346990748.0,2460653638.0,3183694938.0,Europe,118336096.0,9060.36631406398,21.98673110241065,868972907.0,180.06606771820046,135.7323999507004,103.68027274226236,,
Luxembourg,1975,0.911725529,353666,7315,73025318.0,-165505950.0,206095495.0,2917616010.0,2145595289.0,471066112.0,609343473.0,774849423.0,1674529177.0,2581967846.0,635308091.0,832988870.0,2497133290.0,201504670.0,409011389.0,2587222717.0,3123245878.0,Europe,139199457.0,8831.060599548728,-1.8987076707159043,335648164.0,176.08552354903645,112.99970348275204,93.41614858284302,,
Luxembourg,1976,0.956997084,355889,8181,65402958.0,-98679507.0,198732123.0,3047758503.0,2308084358.0,509492671.0,663938282.0,762617789.0,1798591687.0,2642282868.0,757635360.0,963377949.0,2782822324.0,224933183.0,437004439.0,2911355789.0,3423596639.0,Europe,135736313.0,9619.843937295056,9.616622345222869,405475635.0,166.20069391883757,115.34565583082,89.02212568739468,,
Luxembourg,1977,0.888518563,358267,9168,77482640.0,-190745593.0,216279638.0,3324828677.0,2702385857.0,607842112.0,658704302.0,849449894.0,2094543746.0,2941514232.0,758731875.0,1180048472.0,3149200727.0,258907034.0,508148080.0,3284695582.0,3789242159.0,Europe,149602988.0,10576.58717939414,10.68015769833217,383314445.0,165.3719304826303,113.03119464220224,87.74389541462926,,
Luxembourg,1978,0.780668354,361069,11330,100461175.0,-12300998.0,254773510.0,3993428175.0,3282939531.0,745636732.0,1002797149.0,1015098148.0,2537302799.0,3645138151.0,980695806.0,1420914153.0,3866252771.0,332603840.0,617234274.0,4090980483.0,4718731048.0,Europe,159570013.0,13068.77923056258,24.529677703292972,348290024.0,161.877552424556,109.55491971969434,84.62928135504959,,
Luxembourg,1979,0.726790762,362932,13180,111935121.0,-166046414.0,288920962.0,5067400677.0,3851728924.0,890524527.0,1036940808.0,1202987222.0,2961204396.0,4494736546.0,1158084959.0,1453154564.0,4344672254.0,404090543.0,747117359.0,4783346434.0,5517052787.0,Europe,181368746.0,15201.340160140193,16.918144536725887,572664131.0,173.31966164129437,112.7407719037422,91.8497769124209,,
Luxembourg,1980,0.724881982,363741,14600,107801888.0,-165785608.0,347078070.0,5383165945.0,4296288330.0,1014790019.0,1293865792.0,1459651400.0,3281498312.0,5038502943.0,1191020999.0,1443266443.0,4524251804.0,423829424.0,825829242.0,5310636898.0,6019955121.0,Europe,185425738.0,16550.114287363813,9.115416390160425,344663002.0,173.11871398584137,106.8405835205245,89.4220278523568,,
Luxembourg,1981,0.920410065,364473,12712,95465437.0,-92297991.0,277653920.0,4423392521.0,3743477097.0,888782110.0,1056792007.0,1149089998.0,2854694987.0,4243870365.0,975878860.0,1358307174.0,3933738277.0,351255242.0,712236988.0,4633331555.0,5053610531.0,Europe,162940657.0,13865.527847055886,-16.052355384328454,179522156.0,171.50634843807276,104.23015173791718,87.529351418474,,
Luxembourg,1982,1.132639975,365020,12667,107312381.0,-54159310.0,223855738.0,4137806455.0,3339490997.0,764083927.0,974295473.0,1028454783.0,2575407070.0,3913036002.0,942774608.0,1725446846.0,4065992199.0,290029320.0,646840366.0,4623833800.0,4602154360.0,Europe,129732940.0,12607.951235548737,-8.933339208288116,224770453.0,174.93638472830364,105.74414477365188,89.91020577154217,,
Luxembourg,1983,1.267520908,365440,12749,87569796.0,79230251.0,215239062.0,4124061361.0,3224755485.0,720947477.0,938545465.0,859315214.0,2503808009.0,3821605601.0,897526537.0,1957410236.0,4215213916.0,309514633.0,629852255.0,4659066343.0,4524143125.0,Europe,118101397.0,12379.988849058667,-1.695102530198489,302455760.0,175.62810774250207,107.9143635314135,91.15673945439116,,
Luxembourg,1984,1.432425878,365779,12344,80174163.0,139552771.0,191686413.0,4532483042.0,3083552223.0,688882416.0,935301450.0,795748679.0,2394669807.0,4137872746.0,914938853.0,1727516201.0,3945316809.0,325184749.0,595089889.0,4515324737.0,4438355309.0,Europe,110726541.0,12133.98065225177,-1.896222414493132,394610296.0,195.3506464527173,109.53654982216314,102.12077957817232,,
Luxembourg,1985,1.471942171,366466,12803,86407596.0,67675892.0,200281100.0,5014694968.0,3228662846.0,727838376.0,791092899.0,723417007.0,2500824470.0,4440185306.0,919595173.0,2022328251.0,4306142096.0,323315766.0,638335012.0,4691996829.0,4577080629.0,Europe,115879199.0,12489.78248732488,3.125601948061618,574509662.0,206.57010527834424,112.93886679061949,109.56099257302378,,
Luxembourg,1986,1.107387888,368170,18156,116623145.0,41710769.0,304267701.0,6703276313.0,4484510851.0,1039254639.0,1383172975.0,1341462207.0,3445256212.0,5901426294.0,1341260564.0,2827039054.0,6160958000.0,511937978.0,905451913.0,6684418423.0,6685668210.0,Europe,154377645.0,18159.18790232773,46.06839494240425,801850019.0,188.5331759082313,113.58739360712246,100.2633708770301,,
Luxembourg,1987,0.925487751,370526,22707,133949469.0,33797314.0,418554838.0,8110659477.0,5718424683.0,1367887364.0,1959207994.0,1925410680.0,4350537319.0,7485493991.0,1478961346.0,3550940379.0,7556972704.0,651814628.0,1142647305.0,8413591633.0,8321012342.0,Europe,180104737.0,22457.29676729838,24.460444051859408,625165486.0,187.43096184678149,108.35169311139188,97.47202796541652,,
Luxembourg,1988,0.911463175,373432,25017,141532725.0,103042013.0,525092952.0,9327871090.0,6261214009.0,1472226237.0,2290070578.0,2187028565.0,4788987772.0,8465704607.0,1678937567.0,3816986549.0,8368885931.0,742392522.0,1270602290.0,9342163494.0,9418548369.0,Europe,193341327.0,25221.58885419568,13.18993389133949,862166483.0,188.92057459263444,110.18422592121988,99.03724782793012,,
Luxembourg,1989,0.976799645,376949,26143,147697720.0,131708688.0,545545903.0,10219756990.0,6368315173.0,1528468000.0,2409841171.0,2278132482.0,4839847172.0,8953392893.0,1862401224.0,3692897687.0,8565324943.0,802474148.0,1325842335.0,9854736382.0,10037677686.0,Europe,188465928.0,26628.742047332664,6.573511041656777,1266364097.0,191.0118105280632,114.14395762739372,101.81395846425669,,
Luxembourg,1990,0.828408515,381267,33423,167377618.0,218587806.0,783466374.0,12741971871.0,8138499153.0,1990335649.0,3157951604.0,2939363798.0,6148163504.0,11257781430.0,2122959764.0,4757706566.0,10843933233.0,1040253513.0,1717299251.0,12743130720.0,12778661499.0,Europe,254870148.0,33516.3061555288,27.30695185424188,1484190441.0,187.81116709976325,113.18368499360712,99.71288363806435,,
Luxembourg,1991,0.846513006,386399,35968,132524784.0,227488531.0,877720445.0,13779445704.0,8744906398.0,2086477098.0,3654191937.0,3426703406.0,6658429300.0,12320332859.0,1959138511.0,5484661986.0,11714107203.0,1174266393.0,1821261184.0,13897922324.0,13834007181.0,Europe,264533902.0,35802.388673366135,8.258655901344492,1459112845.0,188.66390787223347,111.84312844221672,99.6055988963564,,1.48
Luxembourg,1992,0.796965287,391516,39613,156218795.0,309993426.0,1001559887.0,15301892305.0,9642034755.0,2434946704.0,3565732466.0,3255739040.0,7207088051.0,13028310220.0,2082319677.0,6377180173.0,13271464606.0,1389358114.0,1969407906.0,15508967824.0,15519378566.0,Europe,295420052.0,39639.19371366687,12.182814154634336,2273582085.0,182.5472740710512,117.45108956271078,98.59861488605948,,2.03
Luxembourg,1993,0.857625349,396697,39360,152731189.0,-18621185.0,986742542.0,15744274594.0,9600389034.0,2483552989.0,3686345095.0,3704966279.0,7116836045.0,13144191700.0,1933699150.0,6294501730.0,12931923694.0,1362665574.0,1902732129.0,15613815530.0,15925050500.0,Europe,298851381.0,40144.11629026688,2.613970219714523,2600082894.0,181.40266678589185,119.78123077739347,98.8648330754116,,2.33
Luxembourg,1994,0.829364909,402043,41589,158460660.0,-11748749.0,1053293541.0,18081318409.0,10537194066.0,2682563460.0,3876402250.0,3888150999.0,7854630607.0,14807580914.0,2109616235.0,8212776681.0,15631212437.0,1632887104.0,2133228777.0,16720749632.0,17702547862.0,Europe,330949441.0,44031.47887663757,11.16164348740998,3273737495.0,185.78624715145537,122.10852342467908,102.13963859865088,,3.48
Luxembourg,1995,0.730790524,407635,49826,194901268.0,-42232348.0,1242921152.0,21787350100.0,12540893316.0,3274303540.0,4264165854.0,4306398203.0,9266589776.0,17739043640.0,2469360152.0,10094907851.0,18777341175.0,1907263373.0,2481868525.0,20310842175.0,20853364262.0,Europe,386118855.0,51156.9523274498,17.79866053498147,4048306460.0,189.54444589080956,122.82144709803534,104.4788257005703,,2.92
Luxembourg,1996,0.767515867,413202,49186,170268793.0,22351329.0,1210503964.0,22562523772.0,12540624123.0,3355757333.0,4107313131.0,4084961802.0,9184866790.0,18315578348.0,2286124724.0,10347111166.0,18854273400.0,1954277513.0,2496476075.0,20323577226.0,20894882678.0,Europe,389511165.0,50568.20315003316,0.1990969681360033,4246945424.0,195.6369066529391,123.18761298882902,107.9810981458912,,3.29
